,theta,phi,cluster
5104,0.25,0.008,3
5105,0.25,0.01,3
5106,0.25,0.012,3
5107,0.25,0.014,3
5108,0.25,0.016,3
5109,0.25,0.018,3
5110,0.25,0.02,3
5111,0.25,0.022,3
5112,0.25,0.024,3
5113,0.25,0.026,3
5114,0.25,0.028,3
5115,0.25,0.03,3
5116,0.25,0.032,3
5117,0.25,0.034,3
5118,0.25,0.036,3
5119,0.25,0.038,3
5120,0.25,0.04,3
5121,0.25,0.042,3
5122,0.25,0.044,3
5123,0.25,0.046,3
5124,0.25,0.048,3
5125,0.25,0.05,3
5126,0.25,0.052,3
5127,0.25,0.054,3
5128,0.25,0.056,3
5129,0.25,0.058,3
5130,0.25,0.06,3
5131,0.25,0.062,3
5132,0.25,0.064,3
5133,0.25,0.066,3
5134,0.25,0.068,3
5135,0.25,0.07,3
5136,0.25,0.072,3
5137,0.25,0.074,3
5138,0.25,0.076,3
5139,0.25,0.078,3
5140,0.25,0.08,3
5141,0.25,0.082,3
5142,0.25,0.084,3
5143,0.25,0.086,3
5144,0.25,0.088,3
5145,0.25,0.09,3
5146,0.25,0.092,3
5147,0.25,0.094,3
5148,0.25,0.096,3
5149,0.25,0.098,3
5150,0.25,0.1,3
5151,0.255,-0.1,3
5152,0.255,-0.098,3
5153,0.255,-0.096,3
5154,0.255,-0.094,3
5155,0.255,-0.092,3
5156,0.255,-0.09,3
5157,0.255,-0.088,3
5158,0.255,-0.086,3
5159,0.255,-0.084,3
5160,0.255,-0.082,3
5161,0.255,-0.08,3
5162,0.255,-0.078,3
5163,0.255,-0.076,3
5164,0.255,-0.074,3
5165,0.255,-0.072,3
5166,0.255,-0.07,3
5167,0.255,-0.068,3
5168,0.255,-0.066,3
5169,0.255,-0.064,3
5170,0.255,-0.062,3
5171,0.255,-0.06,3
5172,0.255,-0.058,3
5173,0.255,-0.056,3
5174,0.255,-0.054,3
5175,0.255,-0.052,3
5176,0.255,-0.05,3
5177,0.255,-0.048,3
5178,0.255,-0.046,3
5179,0.255,-0.044,3
5180,0.255,-0.042,3
5181,0.255,-0.04,3
5182,0.255,-0.038,3
5183,0.255,-0.036,3
5184,0.255,-0.034,3
5185,0.255,-0.032,3
5186,0.255,-0.03,3
5187,0.255,-0.028,3
5188,0.255,-0.026,3
5189,0.255,-0.024,3
5190,0.255,-0.022,3
5191,0.255,-0.02,3
5192,0.255,-0.018,3
5193,0.255,-0.016,3
5194,0.255,-0.014,3
5195,0.255,-0.012,3
5196,0.255,-0.01,3
5197,0.255,-0.008,3
5198,0.255,-0.006,3
5199,0.255,-0.004,3
5200,0.255,-0.002,3
5201,0.255,0.0,3
5202,0.255,0.002,3
5203,0.255,0.004,3
5204,0.255,0.006,3
5205,0.255,0.008,3
5206,0.255,0.01,3
5207,0.255,0.012,3
5208,0.255,0.014,3
5209,0.255,0.016,3
5210,0.255,0.018,3
5211,0.255,0.02,3
5212,0.255,0.022,3
5213,0.255,0.024,3
5214,0.255,0.026,3
5215,0.255,0.028,3
5216,0.255,0.03,3
5217,0.255,0.032,3
5218,0.255,0.034,3
5219,0.255,0.036,3
5220,0.255,0.038,3
5221,0.255,0.04,3
5222,0.255,0.042,3
5223,0.255,0.044,3
5224,0.255,0.046,3
5225,0.255,0.048,3
5226,0.255,0.05,3
5227,0.255,0.052,3
5228,0.255,0.054,3
5229,0.255,0.056,3
5230,0.255,0.058,3
5231,0.255,0.06,3
5232,0.255,0.062,3
5233,0.255,0.064,3
5234,0.255,0.066,3
5235,0.255,0.068,3
5236,0.255,0.07,3
5237,0.255,0.072,3
5238,0.255,0.074,3
5239,0.255,0.076,3
5240,0.255,0.078,3
5241,0.255,0.08,3
5242,0.255,0.082,3
5243,0.255,0.084,3
5244,0.255,0.086,3
5245,0.255,0.088,3
5246,0.255,0.09,3
5247,0.255,0.092,3
5248,0.255,0.094,3
5249,0.255,0.096,3
5250,0.255,0.098,3
5251,0.255,0.1,3
5252,0.26,-0.1,3
5253,0.26,-0.098,3
5254,0.26,-0.096,3
5255,0.26,-0.094,3
5256,0.26,-0.092,3
5257,0.26,-0.09,3
5258,0.26,-0.088,3
5259,0.26,-0.086,3
5260,0.26,-0.084,3
5261,0.26,-0.082,3
5262,0.26,-0.08,3
5263,0.26,-0.078,3
5264,0.26,-0.076,3
5265,0.26,-0.074,3
5266,0.26,-0.072,3
5267,0.26,-0.07,3
5268,0.26,-0.068,3
5269,0.26,-0.066,3
5270,0.26,-0.064,3
5271,0.26,-0.062,3
5272,0.26,-0.06,3
5273,0.26,-0.058,3
5274,0.26,-0.056,3
5275,0.26,-0.054,3
5276,0.26,-0.052,3
5277,0.26,-0.05,3
5278,0.26,-0.048,3
5279,0.26,-0.046,3
5280,0.26,-0.044,3
5281,0.26,-0.042,3
5282,0.26,-0.04,3
5283,0.26,-0.038,3
5284,0.26,-0.036,3
5285,0.26,-0.034,3
5286,0.26,-0.032,3
5287,0.26,-0.03,3
5288,0.26,-0.028,3
5289,0.26,-0.026,3
5290,0.26,-0.024,3
5291,0.26,-0.022,3
5292,0.26,-0.02,3
5293,0.26,-0.018,3
5294,0.26,-0.016,3
5295,0.26,-0.014,3
5296,0.26,-0.012,3
5297,0.26,-0.01,3
5298,0.26,-0.008,3
5299,0.26,-0.006,3
5300,0.26,-0.004,3
5301,0.26,-0.002,3
5302,0.26,0.0,3
5303,0.26,0.002,3
5304,0.26,0.004,3
5305,0.26,0.006,3
5306,0.26,0.008,3
5307,0.26,0.01,3
5308,0.26,0.012,3
5309,0.26,0.014,3
5310,0.26,0.016,3
5311,0.26,0.018,3
5312,0.26,0.02,3
5313,0.26,0.022,3
5314,0.26,0.024,3
5315,0.26,0.026,3
5316,0.26,0.028,3
5317,0.26,0.03,3
5318,0.26,0.032,3
5319,0.26,0.034,3
5320,0.26,0.036,3
5321,0.26,0.038,3
5322,0.26,0.04,3
5323,0.26,0.042,3
5324,0.26,0.044,3
5325,0.26,0.046,3
5326,0.26,0.048,3
5327,0.26,0.05,3
5328,0.26,0.052,3
5329,0.26,0.054,3
5330,0.26,0.056,3
5331,0.26,0.058,3
5332,0.26,0.06,3
5333,0.26,0.062,3
5334,0.26,0.064,3
5335,0.26,0.066,3
5336,0.26,0.068,3
5337,0.26,0.07,3
5338,0.26,0.072,3
5339,0.26,0.074,3
5340,0.26,0.076,3
5341,0.26,0.078,3
5342,0.26,0.08,3
5343,0.26,0.082,3
5344,0.26,0.084,3
5345,0.26,0.086,3
5346,0.26,0.088,3
5347,0.26,0.09,3
5348,0.26,0.092,3
5349,0.26,0.094,3
5350,0.26,0.096,3
5351,0.26,0.098,3
5352,0.26,0.1,3
5353,0.265,-0.1,3
5354,0.265,-0.098,3
5355,0.265,-0.096,3
5356,0.265,-0.094,3
5357,0.265,-0.092,3
5358,0.265,-0.09,3
5359,0.265,-0.088,3
5360,0.265,-0.086,3
5361,0.265,-0.084,3
5362,0.265,-0.082,3
5363,0.265,-0.08,3
5364,0.265,-0.078,3
5365,0.265,-0.076,3
5366,0.265,-0.074,3
5367,0.265,-0.072,3
5368,0.265,-0.07,3
5369,0.265,-0.068,3
5370,0.265,-0.066,3
5371,0.265,-0.064,3
5372,0.265,-0.062,3
5373,0.265,-0.06,3
5374,0.265,-0.058,3
5375,0.265,-0.056,3
5376,0.265,-0.054,3
5377,0.265,-0.052,3
5378,0.265,-0.05,3
5379,0.265,-0.048,3
5380,0.265,-0.046,3
5381,0.265,-0.044,3
5382,0.265,-0.042,3
5383,0.265,-0.04,3
5384,0.265,-0.038,3
5385,0.265,-0.036,3
5386,0.265,-0.034,3
5387,0.265,-0.032,3
5388,0.265,-0.03,3
5389,0.265,-0.028,3
5390,0.265,-0.026,3
5391,0.265,-0.024,3
5392,0.265,-0.022,3
5393,0.265,-0.02,3
5394,0.265,-0.018,3
5395,0.265,-0.016,3
5396,0.265,-0.014,3
5397,0.265,-0.012,3
5398,0.265,-0.01,3
5399,0.265,-0.008,3
5400,0.265,-0.006,3
5401,0.265,-0.004,3
5402,0.265,-0.002,3
5403,0.265,0.0,3
5404,0.265,0.002,3
5405,0.265,0.004,3
5406,0.265,0.006,3
5407,0.265,0.008,3
5408,0.265,0.01,3
5409,0.265,0.012,3
5410,0.265,0.014,3
5411,0.265,0.016,3
5412,0.265,0.018,3
5413,0.265,0.02,3
5414,0.265,0.022,3
5415,0.265,0.024,3
5416,0.265,0.026,3
5417,0.265,0.028,3
5418,0.265,0.03,3
5419,0.265,0.032,3
5420,0.265,0.034,3
5421,0.265,0.036,3
5422,0.265,0.038,3
5423,0.265,0.04,3
5424,0.265,0.042,3
5425,0.265,0.044,3
5426,0.265,0.046,3
5427,0.265,0.048,3
5428,0.265,0.05,3
5429,0.265,0.052,3
5430,0.265,0.054,3
5431,0.265,0.056,3
5432,0.265,0.058,3
5433,0.265,0.06,3
5434,0.265,0.062,3
5435,0.265,0.064,3
5436,0.265,0.066,3
5437,0.265,0.068,3
5438,0.265,0.07,3
5439,0.265,0.072,3
5440,0.265,0.074,3
5441,0.265,0.076,3
5442,0.265,0.078,3
5443,0.265,0.08,3
5444,0.265,0.082,3
5445,0.265,0.084,3
5446,0.265,0.086,3
5447,0.265,0.088,3
5448,0.265,0.09,3
5449,0.265,0.092,3
5450,0.265,0.094,3
5451,0.265,0.096,3
5452,0.265,0.098,3
5453,0.265,0.1,3
5454,0.27,-0.1,3
5455,0.27,-0.098,3
5456,0.27,-0.096,3
5457,0.27,-0.094,3
5458,0.27,-0.092,3
5459,0.27,-0.09,3
5460,0.27,-0.088,3
5461,0.27,-0.086,3
5462,0.27,-0.084,3
5463,0.27,-0.082,3
5464,0.27,-0.08,3
5465,0.27,-0.078,3
5466,0.27,-0.076,3
5467,0.27,-0.074,3
5468,0.27,-0.072,3
5469,0.27,-0.07,3
5470,0.27,-0.068,3
5471,0.27,-0.066,3
5472,0.27,-0.064,3
5473,0.27,-0.062,3
5474,0.27,-0.06,3
5475,0.27,-0.058,3
5476,0.27,-0.056,3
5477,0.27,-0.054,3
5478,0.27,-0.052,3
5479,0.27,-0.05,3
5480,0.27,-0.048,3
5481,0.27,-0.046,3
5482,0.27,-0.044,3
5483,0.27,-0.042,3
5484,0.27,-0.04,3
5485,0.27,-0.038,3
5486,0.27,-0.036,3
5487,0.27,-0.034,3
5488,0.27,-0.032,3
5489,0.27,-0.03,3
5490,0.27,-0.028,3
5491,0.27,-0.026,3
5492,0.27,-0.024,3
5493,0.27,-0.022,3
5494,0.27,-0.02,3
5495,0.27,-0.018,3
5496,0.27,-0.016,3
5497,0.27,-0.014,3
5498,0.27,-0.012,3
5499,0.27,-0.01,3
5500,0.27,-0.008,3
5501,0.27,-0.006,3
5502,0.27,-0.004,3
5503,0.27,-0.002,3
5504,0.27,0.0,3
5505,0.27,0.002,3
5506,0.27,0.004,3
5507,0.27,0.006,3
5508,0.27,0.008,3
5509,0.27,0.01,3
5510,0.27,0.012,3
5511,0.27,0.014,3
5512,0.27,0.016,3
5513,0.27,0.018,3
5514,0.27,0.02,3
5515,0.27,0.022,3
5516,0.27,0.024,3
5517,0.27,0.026,3
5518,0.27,0.028,3
5519,0.27,0.03,3
5520,0.27,0.032,3
5521,0.27,0.034,3
5522,0.27,0.036,3
5523,0.27,0.038,3
5524,0.27,0.04,3
5525,0.27,0.042,3
5526,0.27,0.044,3
5527,0.27,0.046,3
5528,0.27,0.048,3
5529,0.27,0.05,3
5530,0.27,0.052,3
5531,0.27,0.054,3
5532,0.27,0.056,3
5533,0.27,0.058,3
5534,0.27,0.06,3
5535,0.27,0.062,3
5536,0.27,0.064,3
5537,0.27,0.066,3
5538,0.27,0.068,3
5539,0.27,0.07,3
5540,0.27,0.072,3
5541,0.27,0.074,3
5542,0.27,0.076,3
5543,0.27,0.078,3
5544,0.27,0.08,3
5545,0.27,0.082,3
5546,0.27,0.084,3
5547,0.27,0.086,3
5548,0.27,0.088,3
5549,0.27,0.09,3
5550,0.27,0.092,3
5551,0.27,0.094,3
5552,0.27,0.096,3
5553,0.27,0.098,3
5554,0.27,0.1,3
5555,0.275,-0.1,3
5556,0.275,-0.098,3
5557,0.275,-0.096,3
5558,0.275,-0.094,3
5559,0.275,-0.092,3
5560,0.275,-0.09,3
5561,0.275,-0.088,3
5562,0.275,-0.086,3
5563,0.275,-0.084,3
5564,0.275,-0.082,3
5565,0.275,-0.08,3
5566,0.275,-0.078,3
5567,0.275,-0.076,3
5568,0.275,-0.074,3
5569,0.275,-0.072,3
5570,0.275,-0.07,3
5571,0.275,-0.068,3
5572,0.275,-0.066,3
5573,0.275,-0.064,3
5574,0.275,-0.062,3
5575,0.275,-0.06,3
5576,0.275,-0.058,3
5577,0.275,-0.056,3
5578,0.275,-0.054,3
5579,0.275,-0.052,3
5580,0.275,-0.05,3
5581,0.275,-0.048,3
5582,0.275,-0.046,3
5583,0.275,-0.044,3
5584,0.275,-0.042,3
5585,0.275,-0.04,3
5586,0.275,-0.038,3
5587,0.275,-0.036,3
5588,0.275,-0.034,3
5589,0.275,-0.032,3
5590,0.275,-0.03,3
5591,0.275,-0.028,3
5592,0.275,-0.026,3
5593,0.275,-0.024,3
5594,0.275,-0.022,3
5595,0.275,-0.02,3
5596,0.275,-0.018,3
5597,0.275,-0.016,3
5598,0.275,-0.014,3
5599,0.275,-0.012,3
5600,0.275,-0.01,3
5601,0.275,-0.008,3
5602,0.275,-0.006,3
5603,0.275,-0.004,3
5604,0.275,-0.002,3
5605,0.275,0.0,3
5606,0.275,0.002,3
5607,0.275,0.004,3
5608,0.275,0.006,3
5609,0.275,0.008,3
5610,0.275,0.01,3
5611,0.275,0.012,3
5612,0.275,0.014,3
5613,0.275,0.016,3
5614,0.275,0.018,3
5615,0.275,0.02,3
5616,0.275,0.022,3
5617,0.275,0.024,3
5618,0.275,0.026,3
5619,0.275,0.028,3
5620,0.275,0.03,3
5621,0.275,0.032,3
5622,0.275,0.034,3
5623,0.275,0.036,3
5624,0.275,0.038,3
5625,0.275,0.04,3
5626,0.275,0.042,3
5627,0.275,0.044,3
5628,0.275,0.046,3
5629,0.275,0.048,3
5630,0.275,0.05,3
5631,0.275,0.052,3
5632,0.275,0.054,3
5633,0.275,0.056,3
5634,0.275,0.058,3
5635,0.275,0.06,3
5636,0.275,0.062,3
5637,0.275,0.064,3
5638,0.275,0.066,3
5639,0.275,0.068,3
5640,0.275,0.07,3
5641,0.275,0.072,3
5642,0.275,0.074,3
5643,0.275,0.076,3
5644,0.275,0.078,3
5645,0.275,0.08,3
5646,0.275,0.082,3
5647,0.275,0.084,3
5648,0.275,0.086,3
5649,0.275,0.088,3
5650,0.275,0.09,3
5651,0.275,0.092,3
5652,0.275,0.094,3
5653,0.275,0.096,3
5654,0.275,0.098,3
5655,0.275,0.1,3
5656,0.28,-0.1,3
5657,0.28,-0.098,3
5658,0.28,-0.096,3
5659,0.28,-0.094,3
5660,0.28,-0.092,3
5661,0.28,-0.09,3
5662,0.28,-0.088,3
5663,0.28,-0.086,3
5664,0.28,-0.084,3
5665,0.28,-0.082,3
5666,0.28,-0.08,3
5667,0.28,-0.078,3
5668,0.28,-0.076,3
5669,0.28,-0.074,3
5670,0.28,-0.072,3
5671,0.28,-0.07,3
5672,0.28,-0.068,3
5673,0.28,-0.066,3
5674,0.28,-0.064,3
5675,0.28,-0.062,3
5676,0.28,-0.06,3
5677,0.28,-0.058,3
5678,0.28,-0.056,3
5679,0.28,-0.054,3
5680,0.28,-0.052,3
5681,0.28,-0.05,3
5682,0.28,-0.048,3
5683,0.28,-0.046,3
5684,0.28,-0.044,3
5685,0.28,-0.042,3
5686,0.28,-0.04,3
5687,0.28,-0.038,3
5688,0.28,-0.036,3
5689,0.28,-0.034,3
5690,0.28,-0.032,3
5691,0.28,-0.03,3
5692,0.28,-0.028,3
5693,0.28,-0.026,3
5694,0.28,-0.024,3
5695,0.28,-0.022,3
5696,0.28,-0.02,3
5697,0.28,-0.018,3
5698,0.28,-0.016,3
5699,0.28,-0.014,3
5700,0.28,-0.012,3
5701,0.28,-0.01,3
5702,0.28,-0.008,3
5703,0.28,-0.006,3
5704,0.28,-0.004,3
5705,0.28,-0.002,3
5706,0.28,0.0,3
5707,0.28,0.002,3
5708,0.28,0.004,3
5709,0.28,0.006,3
5710,0.28,0.008,3
5711,0.28,0.01,3
5712,0.28,0.012,3
5713,0.28,0.014,3
5714,0.28,0.016,3
5715,0.28,0.018,3
5716,0.28,0.02,3
5717,0.28,0.022,3
5718,0.28,0.024,3
5719,0.28,0.026,3
5720,0.28,0.028,3
5721,0.28,0.03,3
5722,0.28,0.032,3
5723,0.28,0.034,3
5724,0.28,0.036,3
5725,0.28,0.038,3
5726,0.28,0.04,3
5727,0.28,0.042,3
5728,0.28,0.044,3
5729,0.28,0.046,3
5730,0.28,0.048,3
5731,0.28,0.05,3
5732,0.28,0.052,3
5733,0.28,0.054,3
5734,0.28,0.056,3
5735,0.28,0.058,3
5736,0.28,0.06,3
5737,0.28,0.062,3
5738,0.28,0.064,3
5739,0.28,0.066,3
5740,0.28,0.068,3
5741,0.28,0.07,3
5742,0.28,0.072,3
5743,0.28,0.074,3
5744,0.28,0.076,3
5745,0.28,0.078,3
5746,0.28,0.08,3
5747,0.28,0.082,3
5748,0.28,0.084,3
5749,0.28,0.086,3
5750,0.28,0.088,3
5751,0.28,0.09,3
5752,0.28,0.092,3
5753,0.28,0.094,3
5754,0.28,0.096,3
5755,0.28,0.098,3
5756,0.28,0.1,3
5757,0.285,-0.1,3
5758,0.285,-0.098,3
5759,0.285,-0.096,3
5760,0.285,-0.094,3
5761,0.285,-0.092,3
5762,0.285,-0.09,3
5763,0.285,-0.088,3
5764,0.285,-0.086,3
5765,0.285,-0.084,3
5766,0.285,-0.082,3
5767,0.285,-0.08,3
5768,0.285,-0.078,3
5769,0.285,-0.076,3
5770,0.285,-0.074,3
5771,0.285,-0.072,3
5772,0.285,-0.07,3
5773,0.285,-0.068,3
5774,0.285,-0.066,3
5775,0.285,-0.064,3
5776,0.285,-0.062,3
5777,0.285,-0.06,3
5778,0.285,-0.058,3
5779,0.285,-0.056,3
5780,0.285,-0.054,3
5781,0.285,-0.052,3
5782,0.285,-0.05,3
5783,0.285,-0.048,3
5784,0.285,-0.046,3
5785,0.285,-0.044,3
5786,0.285,-0.042,3
5787,0.285,-0.04,3
5788,0.285,-0.038,3
5789,0.285,-0.036,3
5790,0.285,-0.034,3
5791,0.285,-0.032,3
5792,0.285,-0.03,3
5793,0.285,-0.028,3
5794,0.285,-0.026,3
5795,0.285,-0.024,3
5796,0.285,-0.022,3
5797,0.285,-0.02,3
5798,0.285,-0.018,3
5799,0.285,-0.016,3
5800,0.285,-0.014,3
5801,0.285,-0.012,3
5802,0.285,-0.01,3
5803,0.285,-0.008,3
5804,0.285,-0.006,3
5805,0.285,-0.004,3
5806,0.285,-0.002,3
5807,0.285,0.0,3
5808,0.285,0.002,3
5809,0.285,0.004,3
5810,0.285,0.006,3
5811,0.285,0.008,3
5812,0.285,0.01,3
5813,0.285,0.012,3
5814,0.285,0.014,3
5815,0.285,0.016,3
5816,0.285,0.018,3
5817,0.285,0.02,3
5818,0.285,0.022,3
5819,0.285,0.024,3
5820,0.285,0.026,3
5821,0.285,0.028,3
5822,0.285,0.03,3
5823,0.285,0.032,3
5824,0.285,0.034,3
5825,0.285,0.036,3
5826,0.285,0.038,3
5827,0.285,0.04,3
5828,0.285,0.042,3
5829,0.285,0.044,3
5830,0.285,0.046,3
5831,0.285,0.048,3
5832,0.285,0.05,3
5833,0.285,0.052,3
5834,0.285,0.054,3
5835,0.285,0.056,3
5836,0.285,0.058,3
5837,0.285,0.06,3
5838,0.285,0.062,3
5839,0.285,0.064,3
5840,0.285,0.066,3
5841,0.285,0.068,3
5842,0.285,0.07,3
5843,0.285,0.072,3
5844,0.285,0.074,3
5845,0.285,0.076,3
5846,0.285,0.078,3
5847,0.285,0.08,3
5848,0.285,0.082,3
5849,0.285,0.084,3
5850,0.285,0.086,3
5851,0.285,0.088,3
5852,0.285,0.09,3
5853,0.285,0.092,3
5854,0.285,0.094,3
5855,0.285,0.096,3
5856,0.285,0.098,3
5857,0.285,0.1,3
5858,0.29,-0.1,3
5859,0.29,-0.098,3
5860,0.29,-0.096,3
5861,0.29,-0.094,3
5862,0.29,-0.092,3
5863,0.29,-0.09,3
5864,0.29,-0.088,3
5865,0.29,-0.086,3
5866,0.29,-0.084,3
5867,0.29,-0.082,3
5868,0.29,-0.08,3
5869,0.29,-0.078,3
5870,0.29,-0.076,3
5871,0.29,-0.074,3
5872,0.29,-0.072,3
5873,0.29,-0.07,3
5874,0.29,-0.068,3
5875,0.29,-0.066,3
5876,0.29,-0.064,3
5877,0.29,-0.062,3
5878,0.29,-0.06,3
5879,0.29,-0.058,3
5880,0.29,-0.056,3
5881,0.29,-0.054,3
5882,0.29,-0.052,3
5883,0.29,-0.05,3
5884,0.29,-0.048,3
5885,0.29,-0.046,3
5886,0.29,-0.044,3
5887,0.29,-0.042,3
5888,0.29,-0.04,3
5889,0.29,-0.038,3
5890,0.29,-0.036,3
5891,0.29,-0.034,3
5892,0.29,-0.032,3
5893,0.29,-0.03,3
5894,0.29,-0.028,3
5895,0.29,-0.026,3
5896,0.29,-0.024,3
5897,0.29,-0.022,3
5898,0.29,-0.02,3
5899,0.29,-0.018,3
5900,0.29,-0.016,3
5901,0.29,-0.014,3
5902,0.29,-0.012,3
5903,0.29,-0.01,3
5904,0.29,-0.008,3
5905,0.29,-0.006,3
5906,0.29,-0.004,3
5907,0.29,-0.002,3
5908,0.29,0.0,3
5909,0.29,0.002,3
5910,0.29,0.004,3
5911,0.29,0.006,3
5912,0.29,0.008,3
5913,0.29,0.01,3
5914,0.29,0.012,3
5915,0.29,0.014,3
5916,0.29,0.016,3
5917,0.29,0.018,3
5918,0.29,0.02,3
5919,0.29,0.022,3
5920,0.29,0.024,3
5921,0.29,0.026,3
5922,0.29,0.028,3
5923,0.29,0.03,3
5924,0.29,0.032,3
5925,0.29,0.034,3
5926,0.29,0.036,3
5927,0.29,0.038,3
5928,0.29,0.04,3
5929,0.29,0.042,3
5930,0.29,0.044,3
5931,0.29,0.046,3
5932,0.29,0.048,3
5933,0.29,0.05,3
5934,0.29,0.052,3
5935,0.29,0.054,3
5936,0.29,0.056,3
5937,0.29,0.058,3
5938,0.29,0.06,3
5939,0.29,0.062,3
5940,0.29,0.064,3
5941,0.29,0.066,3
5942,0.29,0.068,3
5943,0.29,0.07,3
5944,0.29,0.072,3
5945,0.29,0.074,3
5946,0.29,0.076,3
5947,0.29,0.078,3
5948,0.29,0.08,3
5949,0.29,0.082,3
5950,0.29,0.084,3
5951,0.29,0.086,3
5952,0.29,0.088,3
5953,0.29,0.09,3
5954,0.29,0.092,3
5955,0.29,0.094,3
5956,0.29,0.096,3
5957,0.29,0.098,3
5958,0.29,0.1,3
5959,0.295,-0.1,3
5960,0.295,-0.098,3
5961,0.295,-0.096,3
5962,0.295,-0.094,3
5963,0.295,-0.092,3
5964,0.295,-0.09,3
5965,0.295,-0.088,3
5966,0.295,-0.086,3
5967,0.295,-0.084,3
5968,0.295,-0.082,3
5969,0.295,-0.08,3
5970,0.295,-0.078,3
5971,0.295,-0.076,3
5972,0.295,-0.074,3
5973,0.295,-0.072,3
5974,0.295,-0.07,3
5975,0.295,-0.068,3
5976,0.295,-0.066,3
5977,0.295,-0.064,3
5978,0.295,-0.062,3
5979,0.295,-0.06,3
5980,0.295,-0.058,3
5981,0.295,-0.056,3
5982,0.295,-0.054,3
5983,0.295,-0.052,3
5984,0.295,-0.05,3
5985,0.295,-0.048,3
5986,0.295,-0.046,3
5987,0.295,-0.044,3
5988,0.295,-0.042,3
5989,0.295,-0.04,3
5990,0.295,-0.038,3
5991,0.295,-0.036,3
5992,0.295,-0.034,3
5993,0.295,-0.032,3
5994,0.295,-0.03,3
5995,0.295,-0.028,3
5996,0.295,-0.026,3
5997,0.295,-0.024,3
5998,0.295,-0.022,3
5999,0.295,-0.02,3
6000,0.295,-0.018,3
6001,0.295,-0.016,3
6002,0.295,-0.014,3
6003,0.295,-0.012,3
6004,0.295,-0.01,3
6005,0.295,-0.008,3
6006,0.295,-0.006,3
6007,0.295,-0.004,3
6008,0.295,-0.002,3
6009,0.295,0.0,3
6010,0.295,0.002,3
6011,0.295,0.004,3
6012,0.295,0.006,3
6013,0.295,0.008,3
6014,0.295,0.01,3
6015,0.295,0.012,3
6016,0.295,0.014,3
6017,0.295,0.016,3
6018,0.295,0.018,3
6019,0.295,0.02,3
6020,0.295,0.022,3
6021,0.295,0.024,3
6022,0.295,0.026,3
6023,0.295,0.028,3
6024,0.295,0.03,3
6025,0.295,0.032,3
6026,0.295,0.034,3
6027,0.295,0.036,3
6028,0.295,0.038,3
6029,0.295,0.04,3
6030,0.295,0.042,3
6031,0.295,0.044,3
6032,0.295,0.046,3
6033,0.295,0.048,3
6034,0.295,0.05,3
6035,0.295,0.052,3
6036,0.295,0.054,3
6037,0.295,0.056,3
6038,0.295,0.058,3
6039,0.295,0.06,3
6040,0.295,0.062,3
6041,0.295,0.064,3
6042,0.295,0.066,3
6043,0.295,0.068,3
6044,0.295,0.07,3
6045,0.295,0.072,3
6046,0.295,0.074,3
6047,0.295,0.076,3
6048,0.295,0.078,3
6049,0.295,0.08,3
6050,0.295,0.082,3
6051,0.295,0.084,3
6052,0.295,0.086,3
6053,0.295,0.088,3
6054,0.295,0.09,3
6055,0.295,0.092,3
6056,0.295,0.094,3
6057,0.295,0.096,3
6058,0.295,0.098,3
6059,0.295,0.1,3
6060,0.3,-0.1,3
6061,0.3,-0.098,3
6062,0.3,-0.096,3
6063,0.3,-0.094,3
6064,0.3,-0.092,3
6065,0.3,-0.09,3
6066,0.3,-0.088,3
6067,0.3,-0.086,3
6068,0.3,-0.084,3
6069,0.3,-0.082,3
6070,0.3,-0.08,3
6071,0.3,-0.078,3
6072,0.3,-0.076,3
6073,0.3,-0.074,3
6074,0.3,-0.072,3
6075,0.3,-0.07,3
6076,0.3,-0.068,3
6077,0.3,-0.066,3
6078,0.3,-0.064,3
6079,0.3,-0.062,3
6080,0.3,-0.06,3
6081,0.3,-0.058,3
6082,0.3,-0.056,3
6083,0.3,-0.054,3
6084,0.3,-0.052,3
6085,0.3,-0.05,3
6086,0.3,-0.048,3
6087,0.3,-0.046,3
6088,0.3,-0.044,3
6089,0.3,-0.042,3
6090,0.3,-0.04,3
6091,0.3,-0.038,3
6092,0.3,-0.036,3
6093,0.3,-0.034,3
6094,0.3,-0.032,3
6095,0.3,-0.03,3
6096,0.3,-0.028,3
6097,0.3,-0.026,3
6098,0.3,-0.024,3
6099,0.3,-0.022,3
6100,0.3,-0.02,3
6101,0.3,-0.018,3
6102,0.3,-0.016,3
6103,0.3,-0.014,3
6104,0.3,-0.012,3
6105,0.3,-0.01,3
6106,0.3,-0.008,3
6107,0.3,-0.006,3
6108,0.3,-0.004,3
6109,0.3,-0.002,3
6110,0.3,0.0,3
6111,0.3,0.002,3
6112,0.3,0.004,3
6113,0.3,0.006,3
6114,0.3,0.008,3
6115,0.3,0.01,3
6116,0.3,0.012,3
6117,0.3,0.014,3
6118,0.3,0.016,3
6119,0.3,0.018,3
6120,0.3,0.02,3
6121,0.3,0.022,3
6122,0.3,0.024,3
6123,0.3,0.026,3
6124,0.3,0.028,3
6125,0.3,0.03,3
6126,0.3,0.032,3
6127,0.3,0.034,3
6128,0.3,0.036,3
6129,0.3,0.038,3
6130,0.3,0.04,3
6131,0.3,0.042,3
6132,0.3,0.044,3
6133,0.3,0.046,3
6134,0.3,0.048,3
6135,0.3,0.05,3
6136,0.3,0.052,3
6137,0.3,0.054,3
6138,0.3,0.056,3
6139,0.3,0.058,3
6140,0.3,0.06,3
