,sub,baseMult,model,theta,phi,SSE,AIC,BIC,time
9,49,6,IA,427.1637715884407,,332.0,114.05452377589195,116.38525711617828,265.1147170066833
10,49,6,MP,0.10442395088706724,0.04120777498244338,256.0,96.29775191868556,100.95921859925824,1274.8774089813232
11,49,6,MP_ppSOE,0.104410122712563,0.06546667974289896,256.0,96.29775191868556,100.95921859925824,1200.3220009803772
0,50,4,GR,,,4055.0,301.7421854299613,301.7421854299613,0.0
1,50,4,GA,54.08446769254815,,813.0,182.11983046387246,184.45056380415883,128.83779311180115
2,50,4,GA_ppSOE,53.96754125807395,,813.0,182.11983046387246,184.45056380415883,123.96059107780457
3,50,4,IA,87.63559853172525,,1740.0,239.9489359460905,242.27966928637684,234.3353378772736
4,50,4,MP,0.30187161910388793,-0.09999191630380484,1418.0,226.3964718772364,231.05793855780902,1180.7948620319364
5,50,4,MP_ppSOE,0.3038948499145372,-0.09960736169987812,1418.0,226.3964718772364,231.05793855780902,1080.2725410461426
6,50,6,GR,,,10468.0,373.9185503629375,373.9185503629375,0.0
7,50,6,GA,87.14877020205755,,1775.0,241.46249948336205,243.79323282364842,203.95778679847717
8,50,6,GA_ppSOE,86.54171964479761,,1775.0,241.46249948336205,243.79323282364842,192.8695900440216
9,50,6,IA,130.5443345525702,,3157.0,285.2249552686462,287.5556886089325,449.2905340194702
10,50,6,MP,0.29718102755271025,-0.0999999981325774,3255.0,289.5482802910817,294.20974697165445,1300.2583491802216
11,50,6,MP_ppSOE,0.2972605538797123,-0.09999999992726162,3255.0,289.5482802910817,294.20974697165445,1229.04922914505
0,51,4,GR,,,8389.0,357.2365078002236,357.2365078002236,0.0
1,51,4,GA,417.0508551974128,,954.0,194.2747051683086,196.6054385085949,137.35941004753113
2,51,4,GA_ppSOE,190.91880084493263,,1094.0,204.68156084486526,207.0122941851516,128.7204029560089
3,51,4,IA,321.84126426239516,,330.0,113.5953078772388,115.92604121752514,195.85004496574402
4,51,4,MP,0.024365174416369508,-0.003346280846689133,388.0,127.9006719496076,132.56213863018027,1272.7734642028806
5,51,4,MP_ppSOE,0.05471461211775736,-0.0010804670896181199,284.0,104.18630823849051,108.84777491906314,1175.1190860271456
6,51,6,GR,,,18499.0,417.4726696938816,417.4726696938816,0.0
7,51,6,GA,586.0136660344882,,952.0,194.11520878238258,196.44594212266892,190.54923510551453
8,51,6,GA_ppSOE,418.1050422859908,,1205.0,212.02611442852023,214.35684776880657,187.22206902503967
9,51,6,IA,421.5869117366015,,303.0,107.10795935695091,109.43869269723724,299.90055918693537
10,51,6,MP,0.027324838846062675,-0.0022469454076563928,382.0,126.71623239233854,131.3776990729112,1317.2359931468966
11,51,6,MP_ppSOE,0.028801935714059413,0.0010784402663866453,157.0,59.13894734471025,63.800414025282926,1168.7329099178316
0,52,4,GR,,,896.0,182.24004073267616,182.24004073267616,0.0
1,52,4,GA,7.913310663871798,,900.0,189.84626815088646,192.17700149117283,152.75211000442502
2,52,4,GA_ppSOE,8.202332027051895,,900.0,189.84626815088646,192.17700149117283,147.34353590011597
3,52,4,IA,51.63228234044158,,758.0,176.7962034470591,179.12693678734541,248.69163799285892
4,52,4,MP,0.4029462640817277,0.04693935178970207,156.0,58.653322689203655,63.314789369776314,1198.2649509906767
5,52,4,MP_ppSOE,0.4024461546868348,0.07257627398877217,156.0,58.653322689203655,63.314789369776314,1114.1410529613497
6,52,6,GR,,,1402.0,219.6682536001085,219.6682536001085,0.0
7,52,6,GA,2.513801573472696,,1402.0,223.53405127542354,225.86478461570988,306.5205681324005
8,52,6,GA_ppSOE,1.7980018879115711,,1402.0,223.53405127542354,225.86478461570988,257.4448268413544
9,52,6,IA,67.20232473785684,,1247.0,214.6299580099216,216.96069135020798,483.89716696739197
10,52,6,MP,0.42441986946329785,0.058036672869926864,438.0,137.11290332684874,141.7743700074214,1288.0579490661619
11,52,6,MP_ppSOE,0.42415984079406494,0.08782057855040863,438.0,137.11290332684874,141.7743700074214,1183.5622179508212
0,53,4,GR,,,8323.0,356.5424390494149,356.5424390494149,0.0
1,53,4,GA,190.39536281373117,,3632.0,295.8772103570488,298.2079436973352,137.64857387542722
2,53,4,GA_ppSOE,190.24151466842326,,3632.0,295.8772103570488,298.2079436973352,121.89928603172302
3,53,4,IA,240.0975185428094,,1923.0,247.5490388029861,249.87977214327245,203.4739050865173
4,53,4,MP,0.1993898135491316,0.08307912241730582,1648.0,237.82041213391452,242.4818788144872,1130.6509749889376
5,53,4,MP_ppSOE,0.1993171066038953,0.06456368599905032,1648.0,237.82041213391452,242.4818788144872,1030.0355172157288
6,53,6,GR,,,16989.0,410.945054630969,410.945054630969,0.0
7,53,6,GA,171.75932888550662,,9335.0,367.6202463924013,369.9509797326877,197.11183214187625
8,53,6,GA_ppSOE,171.74492453129972,,9335.0,367.6202463924013,369.9509797326877,165.66157484054563
9,53,6,IA,240.07204149542983,,6138.0,335.7555880118946,338.08632135218096,307.2712252140045
10,53,6,MP,0.2332130572003896,0.08882694725777088,4338.0,311.3770866836371,316.0385533642098,1276.8774299621582
11,53,6,MP_ppSOE,0.2327692665260108,0.07490882763299539,4338.0,311.3770866836371,316.0385533642098,1188.0138850212095
0,54,4,GR,,,4884.0,316.07511433533506,316.07511433533506,0.0
1,54,4,GA,183.52652229506438,,865.0,186.83170866506168,189.16244200534803,135.10817313194278
2,54,4,GA_ppSOE,79.58578685002482,,1276.0,216.3771613949987,218.70789473528512,117.17378687858582
3,54,4,IA,166.67922919149186,,172.0,64.07384637606125,66.4045797163476,215.10016512870789
4,54,4,MP,0.0980149237551214,0.0005937940860800927,255.0,96.00029557027922,100.66176225085188,1163.9948990345
5,54,4,MP_ppSOE,0.24126622719019264,-0.042208076662159366,179.0,69.1055873821362,73.76705406270888,1086.3389098644257
6,54,6,GR,,,10287.0,372.8008831613207,372.8008831613207,0.0
7,54,6,GA,758.4910467364938,,1009.0,198.53460768511314,200.86534102539943,182.32800006866452
8,54,6,GA_ppSOE,127.26946674605499,,1616.0,234.330168308398,236.66090164868427,190.1775681972504
9,54,6,IA,183.52071753377442,,368.0,121.87856943907758,124.20930277936392,385.51084995269775
10,54,6,MP,0.22333608672384345,0.062072730962680525,457.0,140.3402038461984,145.00167052677102,1110.0971910953524
11,54,6,MP_ppSOE,0.22233561577220629,-0.02122351890492434,405.0,131.1596832383358,135.82114991890847,1060.7519409656522
0,55,4,GR,,,9337.0,365.10559939972745,365.10559939972745,0.0
1,55,4,GA,188.58134322807817,,1570.0,232.1354144122577,234.4661477525441,145.87223696708682
2,55,4,GA_ppSOE,188.5107521253203,,1570.0,232.1354144122577,234.4661477525441,118.887531042099
3,55,4,IA,532.9208008324272,,551.0,152.55611163386033,154.8868449741467,207.9327881336212
4,55,4,MP,0.0259443086942683,0.03909057741763222,588.0,159.49551417853448,164.15698085910714,1360.7886459827425
5,55,4,MP_ppSOE,0.02580054599087796,0.0096377615592019,584.0,158.9767408331841,163.63820751375675,1260.284973859787
6,55,6,GR,,,18556.0,417.7847851222834,417.7847851222834,0.0
7,55,6,GA,280.4078511521066,,1417.0,224.34285635473057,226.67358969501686,183.9356369972229
8,55,6,GA_ppSOE,291.8825346128603,,1417.0,224.34285635473057,226.67358969501686,160.07571601867676
9,55,6,IA,494.2466849989448,,269.0,98.0623309879786,100.39306432826494,342.1544098854065
10,55,6,MP,0.05938816887652685,0.07718482705489124,415.0,133.01343367577192,137.67490035634458,1217.5112159252167
11,55,6,MP_ppSOE,0.05976282214229226,0.0148283100294615,415.0,133.01343367577192,137.67490035634458,1113.6365740299223
0,56,4,GR,,,11121.0,378.7541032498336,378.7541032498336,0.0
1,56,4,GA,8961.448419442484,,9.0,-160.1466659842085,-157.81593264392217,106.84304118156432
2,56,4,GA_ppSOE,6192.182109587254,,9.0,-160.1466659842085,-157.81593264392217,104.37794303894043
3,56,4,IA,499.4826128025232,,1585.0,232.85808229790382,235.1888156381901,164.27539396286008
4,56,4,MP,0.01192698583149689,-0.08743575604927617,9.0,-158.1466659842085,-153.48519930363585,1612.2920031547546
5,56,4,MP_ppSOE,0.012041276405095936,-0.08174263920972978,9.0,-158.1466659842085,-153.48519930363585,1492.4934270381927
6,56,6,GR,,,24430.0,438.62952535788116,438.62952535788116,0.0
7,56,6,GA,3133.13921571848,,88.0,13.141864038582534,15.472597378868866,151.7964150905609
8,56,6,GA_ppSOE,2920.508459819769,,88.0,13.141864038582534,15.472597378868866,144.77539682388306
9,56,6,IA,843.446866871785,,1806.0,242.7783659204856,245.10909926077198,279.0515880584717
10,56,6,MP,0.02095468541882807,-0.07734506066553817,87.0,14.273283155987194,18.934749836559853,1507.0025689601898
11,56,6,MP_ppSOE,0.02085448499794659,-0.07701275562322636,87.0,14.273283155987194,18.934749836559853,1342.7762451171875
0,57,4,GR,,,6808.0,341.13636409964266,341.13636409964266,0.0
1,57,4,GA,114.08813225304873,,1159.0,209.06804223205998,211.3987755723463,124.99433398246764
2,57,4,GA_ppSOE,114.85766490873331,,1159.0,209.06804223205998,211.3987755723463,126.92654299736023
3,57,4,IA,197.64233730838126,,529.0,149.45938695946958,151.7901202997559,188.59486484527588
4,57,4,MP,0.15042106470790728,-0.03200825952374494,530.0,151.60291863574756,156.26438531632022,1147.0837860107422
5,57,4,MP_ppSOE,0.15052922823552886,-0.03211128153255411,530.0,151.60291863574756,156.26438531632022,1076.1161999702454
6,57,6,GR,,,13107.0,391.20958023782237,391.20958023782237,0.0
7,57,6,GA,9369.654687323737,,1031.0,200.1738869235278,202.50462026381413,144.37746214866638
8,57,6,GA_ppSOE,175.8028892538893,,1155.0,208.80529348288673,211.1360268231731,184.88736200332642
9,57,6,IA,211.27273211707555,,549.0,152.27974769296318,154.61048103324953,335.92301297187805
10,57,6,MP,0.058105246636937766,0.0043081074552342715,953.0,196.19499881595817,200.8564654965309,1400.5482709407806
11,57,6,MP_ppSOE,0.22583496300478126,-0.06094138760892566,534.0,152.1743498992136,156.83581657978633,1145.4721930027008
0,58,4,GR,,,8599.0,359.2814742221379,359.2814742221379,0.0
1,58,4,GA,340.2644283196876,,643.0,164.2912651802979,166.62199852058427,137.08884716033936
2,58,4,GA_ppSOE,229.60233371820343,,745.0,175.48146673508538,177.8122000753717,127.39849710464478
3,58,4,IA,486.7612863600796,,271.0,98.62529652509609,100.95602986538245,196.90377807617188
4,58,4,MP,0.025226048081284147,0.00011593138902982192,251.0,94.79868951225441,99.46015619282707,1249.4122409820554
5,58,4,MP_ppSOE,0.06382185841711158,-0.014886627170982825,313.0,111.57570861929048,116.23717529986315,1173.6826150417328
6,58,6,GR,,,22848.0,433.4874680738711,433.4874680738711,0.0
7,58,6,GA,1269.4005939140673,,761.0,177.09640133572697,179.4271346760133,171.24165201187134
8,58,6,GA_ppSOE,1242.8785784010895,,909.0,190.60249329572724,192.93322663601361,171.2913250923157
9,58,6,IA,1696.0155378651511,,458.0,138.50632413091688,140.83705747120322,316.0356328487396
10,58,6,MP,0.021909255201569187,0.04098547462682564,474.0,143.11602258706463,147.77748926763732,1315.194437980652
11,58,6,MP_ppSOE,0.02171474627303955,0.042147043433337625,474.0,143.11602258706463,147.77748926763732,1275.2094559669495
0,59,4,GR,,,0.0,-inf,-inf,0.0
1,59,4,GA,996.2129047864,,0.0,-inf,-inf,90.4533269405365
2,59,4,GA_ppSOE,1.4585951827050805,,0.0,-inf,-inf,156.09561085700992
3,59,4,IA,20.129556957797575,,0.0,-inf,-inf,180.02513790130615
4,59,4,MP,0.3693010144433733,0.04541619705623129,0.0,-inf,-inf,235.8387269973755
5,59,4,MP_ppSOE,0.4973356737097216,0.04546733608655176,0.0,-inf,-inf,1221.4221999645233
6,59,6,GR,,,0.0,-inf,-inf,0.0
7,59,6,GA,6866.10739486367,,0.0,-inf,-inf,88.95936107635498
8,59,6,GA_ppSOE,4.0757668885704765,,0.0,-inf,-inf,192.85323119163516
9,59,6,IA,39.59966437646346,,0.0,-inf,-inf,381.3550860881805
10,59,6,MP,0.09255111900374484,0.0056318292098630615,0.0,-inf,-inf,238.7984981536865
11,59,6,MP_ppSOE,0.4973083844972146,0.07411601477762944,0.0,-inf,-inf,1263.3150460720062
0,60,4,GR,,,5386.0,322.8856383957513,322.8856383957513,0.0
1,60,4,GA,184.03873802443442,,702.0,170.9632048442005,173.29393818448685,132.84463787078855
2,60,4,GA_ppSOE,107.56953524196922,,1342.0,220.20990627064248,222.5406396109288,122.52130317687988
3,60,4,IA,145.75846571603776,,203.0,76.66792054541467,78.998653885701,169.37561106681827
4,60,4,MP,0.14852355148188084,0.0081707241688944,236.0,90.1154833201852,94.77695000075786,1157.2218360900881
5,60,4,MP_ppSOE,0.14240908024967092,0.0062777129580328704,214.0,82.67844327989955,87.3399099604722,1021.9379160404204
6,60,6,GR,,,15569.0,404.17711953216036,404.17711953216036,0.0
7,60,6,GA,327.4036207010966,,1363.0,221.38996694717534,223.72070028746163,184.2421088218689
8,60,6,GA_ppSOE,240.8440005471889,,2174.0,256.8728952820066,259.2036286222929,144.9503018856049
9,60,6,IA,337.0242451927512,,671.0,167.53072054808666,169.861453888373,340.40956783294683
10,60,6,MP,0.12690484560366938,0.020419239404450982,648.0,166.8799590610117,171.54142574158442,1157.933688879013
11,60,6,MP_ppSOE,0.1280349264805696,0.025109367991092285,648.0,166.8799590610117,171.54142574158442,1050.8653140068054
0,61,4,GR,,,5816.0,329.1357338617612,329.1357338617612,0.0
1,61,4,GA,335.2111209322032,,977.0,196.08525169349036,198.4159850337767,134.1144289970398
2,61,4,GA_ppSOE,107.34790743497116,,1712.0,238.7160004475671,241.04673378785338,113.12211108207704
3,61,4,IA,190.0257171167177,,236.0,88.1154833201852,90.44621666047152,204.20676803588867
4,61,4,MP,0.1775631486085754,0.03393859902313795,146.0,53.6183693880724,58.27983606864507,1227.029235124588
5,61,4,MP_ppSOE,0.177532514750513,0.029612035794618907,146.0,53.6183693880724,58.27983606864507,1094.87203001976
6,61,6,GR,,,12339.0,386.6573214776612,386.6573214776612,0.0
7,61,6,GA,801.8427875361252,,835.0,184.14907722690387,186.47981056719016,161.94931602478027
8,61,6,GA_ppSOE,173.64408312059467,,2019.0,251.25144513001445,253.58217847030082,160.5631899833679
9,61,6,IA,224.72421924573345,,375.0,123.31064411199007,125.6413774522764,349.60204792022705
10,61,6,MP,0.17642658923613327,0.045275016531118345,163.0,61.98928139955279,66.65074808012544,1233.3858389854433
11,61,6,MP_ppSOE,0.17594283817299716,0.056502043039507836,168.0,64.28552857288652,68.94699525345918,1129.6846618652346
0,62,4,GR,,,745.0,166.98906787755269,166.98906787755269,0.0
1,62,4,GA,51.696130356379385,,686.0,169.21096584540612,171.54169918569247,145.2826728820801
2,62,4,GA_ppSOE,0.7659326166042923,,745.0,175.48146673508538,177.8122000753717,155.98711395263672
3,62,4,IA,21.173057495764702,,741.0,175.07231366074146,177.4030470010278,242.78126096725464
4,62,4,MP,0.41380918814628215,-0.03000934268959678,334.0,116.51098160446809,121.17244828504072,1186.5879130363464
5,62,4,MP_ppSOE,0.4627975109415271,0.012966752667740413,338.0,117.41575419494828,122.07722087552094,1189.27201795578
6,62,6,GR,,,1153.0,205.811815283768,205.811815283768,0.0
7,62,6,GA,44.58536706204487,,1090.0,204.40317225520127,206.73390559548758,243.93750500679016
8,62,6,GA_ppSOE,17.755384006695902,,1197.0,211.5198677606448,213.85060110093121,203.07861495018003
9,62,6,IA,67.29424776009834,,1018.0,199.20950111863442,201.54023445892074,478.9742331504822
10,62,6,MP,0.4397067533888608,0.09167693839488583,648.0,166.8799590610117,171.54142574158442,1239.0035190582275
11,62,6,MP_ppSOE,0.4396145187829783,0.07852756543380117,648.0,166.8799590610117,171.54142574158442,1180.2500610351562
0,63,4,GR,,,2496.0,263.39592861277924,263.39592861277924,0.0
1,63,4,GA,56.89594620683706,,1112.0,205.92184222383892,208.25257556412532,136.19691896438601
2,63,4,GA_ppSOE,56.881059539092426,,1112.0,205.92184222383892,208.25257556412532,123.92036700248718
3,63,4,IA,84.06213314865745,,559.0,153.65162609802638,155.98235943831273,188.0187830924988
4,63,4,MP,0.368732745768391,-0.08972275175939935,706.0,173.39502418772526,178.05649086829789,1172.1021509170532
5,63,4,MP_ppSOE,0.36843917232249945,-0.08169166934058641,704.0,173.17942120625008,177.84088788682274,1089.3139379024506
6,63,6,GR,,,3200.0,284.062890989536,284.062890989536,0.0
7,63,6,GA,80.92311536374726,,1556.0,231.45466769835244,233.7854010386388,253.00943994522092
8,63,6,GA_ppSOE,80.1984911800587,,1556.0,231.45466769835244,233.7854010386388,224.36278796195984
9,63,6,IA,96.06640563863293,,420.0,131.9236241953223,134.25435753560865,452.2526271343231
10,63,6,MP,0.3692640154630265,-0.047891251239793216,790.0,181.93876999327995,186.60023667385258,1247.3065979480746
11,63,6,MP_ppSOE,0.3690380228787354,-0.04568926085211295,790.0,181.93876999327995,186.60023667385258,1153.9276990890505
0,64,4,GR,,,9612.0,367.5574249283123,367.5574249283123,0.0
1,64,4,GA,320.3001510812742,,1779.0,241.63357440084232,243.9643077411286,140.94140696525577
2,64,4,GA_ppSOE,339.5208310773034,,1779.0,241.63357440084232,243.9643077411286,125.05603098869324
3,64,4,IA,850.8511628224215,,114.0,32.815348216220485,35.14608155650682,172.9891390800476
4,64,4,MP,0.02934415187072055,0.04477039425663179,118.0,37.43629759762936,42.09776427820202,1248.0828289985654
5,64,4,MP_ppSOE,0.02932792294899735,0.047554360468064834,118.0,37.43629759762936,42.09776427820202,1146.5082590579989
6,64,6,GR,,,21387.0,428.5149548693648,428.5149548693648,0.0
7,64,6,GA,556.7760914621746,,2094.0,254.02345188695548,256.3541852272418,202.9344391822815
8,64,6,GA_ppSOE,560.1142924138521,,2094.0,254.02345188695548,256.3541852272418,172.10407900810242
9,64,6,IA,1495.2025065545395,,296.0,105.33158466686744,107.66231800715376,264.99007391929626
10,64,6,MP,0.02686603515117557,0.09365801752032517,282.0,103.64920352953548,108.31067021010813,1298.8787200450895
11,64,6,MP_ppSOE,0.02625203089028405,0.08328787462293097,281.0,103.37922100760349,108.04068768817615,1219.5715010166168
0,65,4,GR,,,4369.0,307.2718963554258,307.2718963554258,0.0
1,65,4,GA,239.62567229779395,,749.0,175.88842888554748,178.21916222583388,147.6402771472931
2,65,4,GA_ppSOE,76.54626700331912,,928.0,192.1746778299901,194.50541117027646,114.36030292510986
3,65,4,IA,123.887658935489,,141.0,48.970017806979634,51.300751147265956,217.22979402542114
4,65,4,MP,0.054723450060883305,-0.0032860964067507052,171.0,65.63069643244097,70.29216311301364,1104.4428129196167
5,65,4,MP_ppSOE,0.2413048979563069,-0.04762730299026283,129.0,44.21000886972593,48.87147555029858,1114.9003508090973
6,65,6,GR,,,7883.0,352.23940310545237,352.23940310545237,0.0
7,65,6,GA,171.49845682982362,,565.0,154.4630217053683,156.79375504565468,185.5203800201416
8,65,6,GA_ppSOE,115.15149465888388,,799.0,180.79969801647567,183.13043135676205,192.28192591667172
9,65,6,IA,139.8952950785855,,117.0,34.789485182868304,37.12021852315464,408.1553399562836
10,65,6,MP,0.2253950642478091,-0.04181584392296242,148.0,54.65239894431159,59.313865624884244,1212.471326828003
11,65,6,MP_ppSOE,0.29781724840426743,-0.06441395348651204,199.0,77.15543281730025,81.81689949787291,1122.736005783081
0,66,4,GR,,,4443.0,308.5936688015278,308.5936688015278,0.0
1,66,4,GA,128.3905097530396,,1061.0,202.35376867290162,204.6845020131879,133.65389800071716
2,66,4,GA_ppSOE,76.71444703654662,,1202.0,211.83666688547046,214.1674002257568,131.40842604637146
3,66,4,IA,128.52821994929656,,121.0,37.34434760359115,39.67508094387749,211.97387909889218
4,66,4,MP,0.17448328040372066,0.007864554128118983,122.0,39.96986553796634,44.631332218539,1138.8081948757174
5,66,4,MP_ppSOE,0.17486293712852066,0.004946353111103822,104.0,27.837974472983166,32.49944115355582,1101.841339111328
6,66,6,GR,,,14594.0,399.5696482741114,399.5696482741114,0.0
7,66,6,GA,280.9604032845993,,1036.0,200.54157027251537,202.87230361280172,192.20065999031067
8,66,6,GA_ppSOE,178.95011278658177,,1775.0,241.46249948336205,243.79323282364842,173.2842481136322
9,66,6,IA,277.8791432798901,,360.0,120.20817252845066,122.53890586873699,340.27618908882135
10,66,6,MP,0.08929664341814353,0.003015180348522893,246.0,93.26946286909842,97.93092954967108,1174.8566279411314
11,66,6,MP_ppSOE,0.1324474044800353,-0.0046916313396222755,259.0,97.18319882740371,101.84466550797636,1064.5365798473358
0,67,4,GR,,,9618.0,367.5574249283123,367.5574249283123,0.0
1,67,4,GA,338.92205761433485,,771.0,178.0885825290519,180.41931586933828,127.76684594154358
2,67,4,GA_ppSOE,334.65756494200093,,771.0,178.0885825290519,180.41931586933828,122.969829082489
3,67,4,IA,484.186324001654,,682.0,168.7665201343419,171.09725347462827,173.98824000358582
4,67,4,MP,0.016857875842276892,-0.0028024927263651587,346.0,119.19361304262587,123.85507972319854,1254.5705268383024
5,67,4,MP_ppSOE,0.011789975495796528,-0.0024928021418334093,346.0,119.19361304262587,123.85507972319854,1169.3968160152435
6,67,6,GR,,,16349.0,408.1684901377024,408.1684901377024,0.0
7,67,6,GA,240.24175857497139,,1136.0,207.54467968360214,209.8754130238885,163.97720980644223
8,67,6,GA_ppSOE,251.18118965123887,,1136.0,207.54467968360214,209.8754130238885,158.67805910110476
9,67,6,IA,334.90075394667264,,343.0,116.53178012285028,118.8625134631366,385.7574908733368
10,67,6,MP,0.07717080935840293,0.0001808375661716821,441.0,137.63167667219915,142.2931433527718,1184.700765132904
11,67,6,MP_ppSOE,0.11015840583025094,-0.013837177146859114,440.0,137.45914538357417,142.12061206414685,1107.1650569438934
0,68,4,GR,,,5969.0,331.109870828409,331.109870828409,0.0
1,68,4,GA,254.2961354328567,,763.0,177.29587651585754,179.62660985614392,143.52897691726685
2,68,4,GA_ppSOE,108.75796641471926,,1483.0,227.8027641407217,230.133497481008,135.2612590789795
3,68,4,IA,178.60479013907948,,279.0,100.83636155666262,103.16709489694895,204.591413974762
4,68,4,MP,0.09744426166234547,-0.010222243409839194,225.0,86.48789670577476,91.14936338634745,1189.2413730621338
5,68,4,MP_ppSOE,0.099371899545269,-0.0005628975640738075,280.0,103.10827597910179,107.76974265967445,1108.839359998703
6,68,6,GR,,,15488.0,403.8036544071758,403.8036544071758,0.0
7,68,6,GA,431.9778234018898,,943.0,193.39330361838157,195.724036958668,215.1131219863892
8,68,6,GA_ppSOE,250.2742495185963,,1807.0,242.82043622324818,245.15116956353455,174.62736892700195
9,68,6,IA,331.43419253997865,,525.0,148.88253409520226,151.21326743548858,324.6972320079804
10,68,6,MP,0.027308333611470857,-0.00011158645929167513,460.0,140.8374793389575,145.49894601953017,1230.118723154068
11,68,6,MP_ppSOE,0.09037691642359696,0.002463873726604879,489.0,145.4838153383291,150.14528201890175,1144.3571619987488
0,69,4,GR,,,13588.0,393.8155498221985,393.8155498221985,0.0
1,69,4,GA,4547.851671088647,,1791.0,242.1445006948529,244.47523403513932,107.21397304534912
2,69,4,GA_ppSOE,9193.711940310395,,2272.0,260.22386540615804,262.5545987464444,105.56167602539062
3,69,4,IA,8581.49590141479,,677.0,168.20728287957175,170.5380162198581,155.31557393074038
4,69,4,MP,0.004719551783898157,0.002601059575166584,669.0,169.3038547079842,173.96532138855687,1208.8024380207062
5,69,4,MP_ppSOE,0.0029924049788006106,0.06414408554803355,677.0,170.20728287957175,174.86874956014444,1078.3617079257963
6,69,6,GR,,,30066.0,454.3953181324853,454.3953181324853,0.0
7,69,6,GA,768.9109936095372,,2215.0,258.2928500066608,260.6235833469471,137.91736388206482
8,69,6,GA_ppSOE,5161.355710856751,,2523.0,268.18776623495916,270.5184995752455,130.18026304244995
9,69,6,IA,8731.821821542177,,746.0,175.58341175372468,177.91414509401105,157.48620319366458
10,69,6,MP,0.010257126346880963,0.003845078846824182,743.0,177.27716553678852,181.93863221736117,1203.445102930069
11,69,6,MP_ppSOE,0.0012158593387931458,0.01957643167960237,746.0,177.58341175372468,182.2448784342973,1134.0465140342712
0,70,4,GR,,,4617.0,311.1701867288796,311.1701867288796,0.0
1,70,4,GA,329.80532604786634,,576.0,155.92844835112655,158.25918169141292,129.31954097747806
2,70,4,GA_ppSOE,79.75720526446352,,737.0,174.66094594462842,176.99167928491474,126.16168785095215
3,70,4,IA,129.70908850579087,,168.0,62.28552857288653,64.61626191317285,221.08635091781616
4,70,4,MP,0.061719024224211876,-0.006304318252190252,103.0,27.103669243691158,31.765135924263827,1146.7623958587644
5,70,4,MP_ppSOE,0.2538933609968989,-0.09892647330948326,107.0,29.99925755734371,34.66072423791637,1123.8567199707034
6,70,6,GR,,,8043.0,353.70098661197176,353.70098661197176,0.0
7,70,6,GA,423.8744358399433,,496.0,144.5640365693333,146.8947699096197,214.5725438594818
8,70,6,GA_ppSOE,112.09279251044737,,919.0,191.43401143727104,193.76474477755738,222.1060128211975
9,70,6,IA,142.23820983852497,,220.0,82.77995966101831,85.11069300130464,443.73826909065247
10,70,6,MP,0.0889353737846089,-0.0044831886770336565,261.0,97.7678170947635,102.4292837753362,1167.5444331169126
11,70,6,MP_ppSOE,0.2966197309754217,-0.08895085657852864,194.0,75.22148622705178,79.88295290762443,1156.7394380569458
0,71,4,GR,,,9621.0,367.5574249283123,367.5574249283123,0.0
1,71,4,GA,639.8378642636128,,1567.0,231.99005255729642,234.32078589758282,129.95178198814392
2,71,4,GA_ppSOE,247.11581559665015,,1957.0,248.88103166034062,251.211765000627,125.59245896339417
3,71,4,IA,2185.9811677742678,,146.0,51.6183693880724,53.949102728358746,175.9620749950409
4,71,4,MP,0.05279758334633467,0.09086713172209984,145.0,53.09603056220249,57.75749724277515,1265.9288499355314
5,71,4,MP_ppSOE,0.05316659911400454,0.0709975263381496,145.0,53.09603056220249,57.75749724277515,1094.5252840518954
6,71,6,GR,,,20840.0,426.5977360854934,426.5977360854934,0.0
7,71,6,GA,1257.1012841181794,,1476.0,227.4431825304306,229.7739158707169,164.61677598953247
8,71,6,GA_ppSOE,532.7428093054442,,2155.0,256.2057623311153,258.5364956714016,166.1931219100952
9,71,6,IA,1373.4710663562585,,187.0,70.42852101918744,72.75925435947376,225.668221950531
10,71,6,MP,0.054773716933109486,0.02605433992514561,157.0,59.13894734471025,63.800414025282926,1296.085469007492
11,71,6,MP_ppSOE,0.0544745303062108,0.09280457943808264,157.0,59.13894734471025,63.800414025282926,1154.1790761947632
0,72,4,GR,,,2651.0,268.00339987082833,268.00339987082833,0.0
1,72,4,GA,60.09908593686996,,1655.0,236.14254401188725,238.47327735217357,139.85969400405884
2,72,4,GA_ppSOE,51.695440649298774,,2334.0,262.2700159145729,264.60074925485924,129.5145480632782
3,72,4,IA,83.97714059218043,,1717.0,238.93763956644696,241.26837290673333,253.60480284690857
4,72,4,MP,0.3888401664011363,-0.006163817751042538,1443.0,227.72471260505299,232.38617928562567,1225.8452360630035
5,72,4,MP_ppSOE,0.3676937106204638,0.026700109081039147,1471.0,229.1852929039481,233.84675958452075,1143.5425488948822
6,72,6,GR,,,2354.0,258.4910010063238,258.4910010063238,0.0
7,72,6,GA,68.15339587846904,,1726.0,239.3349683831352,241.66570172342156,256.9225220680237
8,72,6,GA_ppSOE,43.27604044749111,,2154.0,256.17048732468015,258.5012206649665,221.21525406837463
9,72,6,IA,83.77744614461052,,1139.0,207.7451193602246,210.075852700511,403.06360721588135
10,72,6,MP,0.4377828423183602,-0.06976177098068471,1124.0,208.73759245271518,213.39905913328784,1223.1954679489136
11,72,6,MP_ppSOE,0.4375565776284123,-0.09883827559862517,1022.0,201.50754071627625,206.16900739684888,1173.2633199691772
0,73,4,GR,,,1284.0,210.7167428902234,210.7167428902234,0.0
1,73,4,GA,64.8844345905597,,473.0,140.95551566362576,143.28624900391208,156.67899012565613
